dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7440814934708933,,,feat_tourn,14289,5239.422374053,True
lawschool,,,,1.7314140236096762,,,feat_tourn,14289,5239.422374053,False
lawschool,,,,,,1.7910193608104832,feat_tourn,14289,5239.422374053,True
lawschool,,,,,,1.7978550908632387,feat_tourn,14289,5239.422374053,False
lawschool,,,,,1.7927097920078126,,feat_tourn,14289,5239.422374053,True
lawschool,,,,,1.8006078367117748,,feat_tourn,14289,5239.422374053,False
lawschool,1.7472954665129945,,,,,,feat_tourn,14289,5239.422374053,True
lawschool,1.7321940037440626,,,,,,feat_tourn,14289,5239.422374053,False
lawschool,,,1.7948680695680068,,,,feat_tourn,14289,5239.422374053,True
lawschool,,,1.7992855975446413,,,,feat_tourn,14289,5239.422374053,False
lawschool,,1.7957865343541206,,,,,feat_tourn,14289,5239.422374053,True
lawschool,,1.8015076957876808,,,,,feat_tourn,14289,5239.422374053,False
