dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7766649413951283,,,feat_flex2,29756,4686.487123156,True
lawschool,,,,1.7714818956169427,,,feat_flex2,29756,4686.487123156,False
lawschool,,,,,,1.8655813162194368,feat_flex2,29756,4686.487123156,True
lawschool,,,,,,1.8599529729747215,feat_flex2,29756,4686.487123156,False
lawschool,,,,,1.8657048471145523,,feat_flex2,29756,4686.487123156,True
lawschool,,,,,1.8600065914440556,,feat_flex2,29756,4686.487123156,False
lawschool,1.7763093128870149,,,,,,feat_flex2,29756,4686.487123156,True
lawschool,1.7753477373469273,,,,,,feat_flex2,29756,4686.487123156,False
lawschool,,,1.8651658119844083,,,,feat_flex2,29756,4686.487123156,True
lawschool,,,1.8648886752956984,,,,feat_flex2,29756,4686.487123156,False
lawschool,,1.8650895495509356,,,,,feat_flex2,29756,4686.487123156,True
lawschool,,1.8647668029772815,,,,,feat_flex2,29756,4686.487123156,False
