dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.7812419796583048,,,feat_tourn,14724,7995.300998737,True
lawschool,,,,1.7830149461528086,,,feat_tourn,14724,7995.300998737,False
lawschool,,,,,,1.8506377655124169,feat_tourn,14724,7995.300998737,True
lawschool,,,,,,1.8859612562238757,feat_tourn,14724,7995.300998737,False
lawschool,,,,,1.8501542948180414,,feat_tourn,14724,7995.300998737,True
lawschool,,,,,1.8859014164658066,,feat_tourn,14724,7995.300998737,False
lawschool,1.7878962629306234,,,,,,feat_tourn,14724,7995.300998737,True
lawschool,1.7785492581063642,,,,,,feat_tourn,14724,7995.300998737,False
lawschool,,,1.8573766179405928,,,,feat_tourn,14724,7995.300998737,True
lawschool,,,1.8807275747396712,,,,feat_tourn,14724,7995.300998737,False
lawschool,,1.8569142207267184,,,,,feat_tourn,14724,7995.300998737,True
lawschool,,1.8806933446891496,,,,,feat_tourn,14724,7995.300998737,False
