dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.766957855272911,,,feat_lex,10197,4470.479273532999,True
lawschool,,,,1.7591372543492727,,,feat_lex,10197,4470.479273532999,False
lawschool,,,,,,1.869962633219199,feat_lex,10197,4470.479273532999,True
lawschool,,,,,,1.8504886802671292,feat_lex,10197,4470.479273532999,False
lawschool,,,,,1.8697669438168123,,feat_lex,10197,4470.479273532999,True
lawschool,,,,,1.8501677382189716,,feat_lex,10197,4470.479273532999,False
lawschool,1.7637250176580022,,,,,,feat_lex,10197,4470.479273532999,True
lawschool,1.7603396798373856,,,,,,feat_lex,10197,4470.479273532999,False
lawschool,,,1.8670214710032966,,,,feat_lex,10197,4470.479273532999,True
lawschool,,,1.8513270383138138,,,,feat_lex,10197,4470.479273532999,False
lawschool,,1.8668347992159764,,,,,feat_lex,10197,4470.479273532999,True
lawschool,,1.851016861029707,,,,,feat_lex,10197,4470.479273532999,False
