dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.3377579991613882,,,gerryfair,8653,939.7305699780001,True
lawschool,,,,1.3443536232857576,,,gerryfair,8653,939.7305699780001,False
lawschool,,,,,,1.8355360992322365,gerryfair,8653,939.7305699780001,True
lawschool,,,,,,1.7964066924453688,gerryfair,8653,939.7305699780001,False
lawschool,,,,,1.8895809340766374,,gerryfair,8653,939.7305699780001,True
lawschool,,,,,1.854586983640586,,gerryfair,8653,939.7305699780001,False
lawschool,1.3241143167780267,,,,,,gerryfair,8653,939.7305699780001,True
lawschool,1.3346585714746981,,,,,,gerryfair,8653,939.7305699780001,False
lawschool,,,1.8168663299930974,,,,gerryfair,8653,939.7305699780001,True
lawschool,,,1.7834515773213997,,,,gerryfair,8653,939.7305699780001,False
lawschool,,1.8703788430068666,,,,,gerryfair,8653,939.7305699780001,True
lawschool,,1.8412122907152482,,,,,gerryfair,8653,939.7305699780001,False
