dataset,hv(auditor_fn_violation:accuracy),hv(auditor_fn_violation:auc_prc),hv(auditor_fn_violation:ave_precision_score),hv(auditor_fp_violation:accuracy),hv(auditor_fp_violation:auc_prc),hv(auditor_fp_violation:ave_precision_score),method,seed,time,train
lawschool,,,,1.778903164241562,,,feat_tourn,21353,3904.114847931,True
lawschool,,,,1.77700595341791,,,feat_tourn,21353,3904.114847931,False
lawschool,,,,,,1.8565528146005887,feat_tourn,21353,3904.114847931,True
lawschool,,,,,,1.8696058866462664,feat_tourn,21353,3904.114847931,False
lawschool,,,,,1.8562658550640516,,feat_tourn,21353,3904.114847931,True
lawschool,,,,,1.8693769809629062,,feat_tourn,21353,3904.114847931,False
lawschool,1.776713800008701,,,,,,feat_tourn,21353,3904.114847931,True
lawschool,1.774951027922768,,,,,,feat_tourn,21353,3904.114847931,False
lawschool,,,1.8553933600770318,,,,feat_tourn,21353,3904.114847931,True
lawschool,,,1.8675566262228485,,,,feat_tourn,21353,3904.114847931,False
lawschool,,1.855096737488532,,,,,feat_tourn,21353,3904.114847931,True
lawschool,,1.8673292158134043,,,,,feat_tourn,21353,3904.114847931,False
